CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
India,IND,"PM2.5_pollution,_population_exposed_to_levels_exceeding_WHO_Interim_Target-3_value_(%_of_total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9399208,,,,,99.94275705,,,,,99.94596013,,,,,99.96825523,,,,,99.9837418,99.98396765,99.95694001,99.9573813,99.95215157,99.9526467,99.93825162,99.93891642,
India,IND,"PM2.5_pollution,_population_exposed_to_levels_exceeding_WHO_Interim_Target-2_value_(%_of_total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62885096,,,,,94.89498656,,,,,95.31785844,,,,,95.73716173,,,,,96.01810243,96.25616591,95.36473064,95.36517601,95.23237334,94.29480661,93.62868192,93.72997263,
India,IND,"PM2.5_pollution,_population_exposed_to_levels_exceeding_WHO_Interim_Target-1_value_(%_of_total)",EN.ATM.PM25.MC.T1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.52289769,,,,,87.06873953,,,,,88.09657729,,,,,89.22300238,,,,,90.08302998,90.47012832,88.69270833,88.68584576,88.33220079,87.10476855,84.44670903,84.75577122,
India,IND,"PM2.5_air_pollution,_mean_annual_exposure_(micrograms_per_cubic_meter)",EN.ATM.PM25.MC.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.29063063,,,,,82.77130187,,,,,84.16480618,,,,,90.3264588,,,,,95.75817945,97.59937863,88.1694406,91.80479161,89.62238269,89.3033343,89.67217693,90.87321047,
India,IND,PFC_gas_emissions_(thousand_metric_tons_of_CO2_equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,,,,,,,,,,2008.8,,,,,1115.8,,,1551.8,,1740,,,,,,,,
India,IND,Nitrous_oxide_emissions_(%_change_from_1990),EN.ATM.NOXE.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.667756063,6.642027301,8.676420054,13.56992974,17.59283631,19.78917623,24.41033684,26.2913733,24.29353747,22.46569133,19.42506928,15.61236501,20.14158496,23.35311063,23.57866684,25.67922763,27.86807338,29.68531801,33.58722116,38.05301485,39.70965103,41.36628721,,,,,,
India,IND,Nitrous_oxide_emissions_(thousand_metric_tons_of_CO2_equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,84290.24,86999.95,89779.41,90769.24,92701.16,95722.42,100665.99,105445.57,108230.92,113167.67,114802.92,120368.97,124244.59,132439.75,139792.95,142780.11,151711.21,147987.49,161676.78,165019.2,169598.52,175818.98,180863.3,184313.6,192612.92,199435.71,203160.67,210998.09,214188.3,210800,207700,202543.15,196076.86,203758.35,209205.05,209587.59,213150.11,216862.36,219944.38,226561.95,234135.87,236945.5004,239755.1309,,,,,,
India,IND,Nitrous_oxide_emissions_in_energy_sector_(%_of_total),EN.ATM.NOXE.EG.ZS,,,,,,,,,,,13.6717355,13.44461633,13.31171942,13.31619189,13.2201359,13.02106732,12.63981689,12.34304583,12.20188725,11.96275382,12.03768213,11.77572388,11.58645397,11.2489649,10.90360165,10.9145251,10.56033555,10.88427308,10.38657701,10.45927471,10.38351657,10.22767933,10.11854683,10.07387974,10.43976871,10.2247124,10.27814343,10.02928203,10.06945824,10.56450694,10.83015252,11.17986621,11.76356437,11.58679857,11.60683623,11.74844002,11.93174484,12.11104951,12.27354714,,,,,,,,,,
India,IND,Nitrous_oxide_emissions_in_energy_sector_(thousand_metric_tons_of_CO2_equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,0,11523.93867,11696.80949,11951.18316,12087.00618,12255.21934,12464.08075,12723.99681,13015.19503,13206.21483,13537.96976,13819.61059,14174.31755,14395.54223,14898.10099,15242.4664,15583.77094,16021.21285,16107.36253,16792.68326,17259.81145,17610.29043,17982.20147,18300.73771,18567.53041,20108.34336,20391.72777,20881.14507,21161.59353,21567.60143,22269.98063,22494.22678,22644.05318,23065.62765,23609.06958,24282.08753,24623.27231,25432.52726,26264.30779,26994.97717,,,,,,,,,,
India,IND,Agricultural_nitrous_oxide_emissions_(%_of_total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,71.58134489,72.22300771,71.1748656,69.89978621,70.32077409,69.90987169,70.30202107,70.84383517,71.15303095,71.44684529,71.75974801,71.70203226,71.34055326,71.61359237,71.86098526,72.25818477,72.28627417,70.8993965,71.74566762,71.23590134,71.43318126,71.23005582,71.24898445,71.61071381,71.23551338,70.65637663,71.22292888,70.6319297,70.90251545,74.13725882,72.15695075,75.29217665,74.61622815,74.91453783,74.89832631,74.57427055,74.42832335,74.12694995,73.81076761,,,,,,,,,,
India,IND,Agricultural_nitrous_oxide_emissions_(thousand_metric_tons_of_CO2_equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,0,60336.0874,62833.9806,63900.3744,63447.5047,65188.1733,66919.421,70770.2255,74701.6858,77009.58,80854.7301,82382.2861,86306.9977,88636.7779,94844.8627,100456.5912,103170.3157,109666.3812,104922.2373,115996.0852,117552.9145,121149.6182,125235.9576,128863.2645,131988.2846,137208.8024,140914.0464,144696.9795,149032.0226,151864.8925,156281.3416,149869.9867,152499.1463,146305.1572,152644.6262,156691.081,156298.4164,158644.0531,160753.4531,162342.6352,,,,,,,,,,
India,IND,Methane_emissions_(%_change_from_1990),EN.ATM.METH.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.412291904,2.105687322,3.00036597,4.306760313,5.560789871,6.594459066,7.248337564,7.696260882,11.18562441,9.349547599,10.66217121,10.16830704,11.98803202,12.46087241,13.81573825,14.79470668,16.42288166,18.03762478,20.87077383,20.98017535,22.43199656,23.88375936,,,,,,
India,IND,Methane_emissions_(kt_of_CO2_equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,398212,401434,401638,408086,411441,420853,421451,429250,433220,435572,444528,453572,455044,469097,477063,480438,493758,498274,519788,532933,513704,520959,524521,529117,535828,542270,547580,550939,553240,571165,561733,568476,565939,575287,577716,584676,589705,598069,606364,620918,621480,628938.0636,636395.8272,,,,,,
India,IND,"PPG,_bonds_(AMT,_current_US$)",DT.AMT.PBND.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1791891.4,0,0,0,6000000,13811082.6,27797250,279254332.8,237828997,204094721.1,337776789,397021648.3,311940111.9,1246457733,2000000,259125277.1,353039469.2,0,86000000,142444000,5474375668,2307012671,8456705548,1597000000,5313000000,9467560000,587742970.6,148391418.6,200000000,0,4152727000,150000000,0,8268032377,303155154.6,233333333.3
India,IND,"PPG,_official_creditors_(AMT,_current_US$)",DT.AMT.OFFT.CD,,,,,,,,,,,522286941.9,257970309,296782158.2,322291382.4,402380187.6,443954404.4,431585893.4,458660333.9,527975921.3,570295301.3,597578647.3,584396824,589851055.8,578722351,532618908.9,645151369.6,753437549.6,917003230.9,782024052.8,864673284.4,1014315996,1262398441,1393259958,1667313560,2106584946,3586000625,2645251755,3930489185,3280210384,2655793584,3217071999,3283088131,6693363284,8304299330,4137560116,2700632345,2599789310,2391955731,3000826707,2922867907,3158799951,3879348703,3664562601,3969943404,4146464811,4595946978,5045452181,5085203792,6945369781
India,IND,"PPG,_multilateral_concessional_(AMT,_current_US$)",DT.AMT.MLTC.CD,,,,,,,,,,,0,625000,1667000,3352000,5022000,6368000,8826000,10255000,10657000,13002000,15202000,20264000,27711000,35008000,44413000,56663000,67714000,77300000,93867000,109491000,127979628.8,155882743.1,171208272.9,191680722.4,211534158.7,244615974.2,252140032.8,273598541.5,313258005.1,350990243.8,386848169.7,441100877.1,466751347,540243652.9,574889998.6,620101902.3,664059995.8,712449691.7,777781495.8,811905840.8,850300886.8,909435185.2,944839775.5,991856863.4,1232732428,1623617215,1780354474,1738985995,
India,IND,"PPG,_multilateral_(AMT,_current_US$)",DT.AMT.MLAT.CD,,,,,,,,,,,78781000,55613000,52123000,52024000,57339000,63158000,65886000,82062000,84042000,74436000,77592000,68694000,74045000,89131000,99734000,123314308.8,157772401,315945105.6,180997506.9,268232614.5,396252638,492281740.9,612420908,777939954.4,861623978.6,1213522974,987861032.8,1014743542,1103745005,1242105244,1462705780,1421628758,5264366603,5850036693,2122748135,946849409.4,1149021259,1195183767,1342137418,1471479211,1656076182,1878773758,2013741230,2317213653,2660670385,3102452234,3477955225,3482818656,4536323456
India,IND,"PPG,_IDA_(AMT,_current_US$)",DT.AMT.MIDA.CD,,,,,,,,,,,0,625000,1667000,3352000,5022000,6368000,8826000,10255000,10657000,13002000,15202000,19719000,25746000,33043000,41116000,52700000,61085000,68671000,80738000,97776000,113875234.9,141312000,155185000,174096000,193717000,226317000,234076000,250221000,287978000,329588000,366688000,428749000,455837000,527988000,561903000,606860000,653226000,699874000,764398000,798835000,835108000,893160000,924980000,968344000,1207436000,1418655000,1544487000,1678874000,
India,IND,"PPG,_IBRD_(AMT,_current_US$)",DT.AMT.MIBR.CD,,,,,,,,,,,78781000,54988000,50456000,48672000,52317000,56790000,57060000,71807000,73385000,61434000,62390000,48430000,46334000,54123000,55321000,66140000,89436000,237915000,86379000,153336000,259361000,316372000,408318000,536073000,587197000,644312000,609452000,618323000,650171000,738013000,716881000,723690000,3030741000,3616825000,254968000,210445000,259172000,346179000,389940000,454540000,538766000,640609000,674841000,837940000,882741000,899932000,983654000,1031236000,
India,IND,"Principal_repayments_on_external_debt,_public_and_publicly_guaranteed_(PPG)_(AMT,_current_US$)",DT.AMT.DPPG.CD,,,,,,,,,,,693711205,328762994.6,370111197.1,398078089.1,475429228.3,510016234.5,497271943.9,520240129,610833411.7,653834620.4,676221707.5,669427566,702393372.2,801983785.1,786176297.1,958644785.2,1738925983,1440883215,1530513856,1372042448,2101996212,2363798194,2722226424,3310993376,4741470149,6485280050,6211338417,6477341530,6060474897,4986247966,6176300557,5229965184,8821200203,15178913498,7913189573,12469505501,4795651606,8842102784,13447115610,5336227750,5163768950,6822749403,6183180603,10755759232,14247898549,11773900948,20471725676,12638577447,
India,IND,"Principal_repayments_on_external_debt,_private_nonguaranteed_(PNG)_(AMT,_current_US$)",DT.AMT.DPNG.CD,,,,,,,,,,,25000000,25000000,25000000,37800000,70000000,61000000,62000000,63000000,73000000,71000000,91000000,85000000,219000000,261000000,305000000,363000000,480000000,289497000,279548000,322000000,318431000,272800000,306100000,495000000,123200000,156100000,240200000,292500000,291710000,907494000,248633000,2103548000,2384337000,5031339000,5148920000,6914019000,7616540000,23254638000,10237503000,5654139000,13853880000,15404516000,15018541000,18175561000,66538446000,26998485000,45499301000,25961221000,21375860600
India,IND,"Principal_repayments_on_external_debt,_long-term_(AMT,_current_US$)",DT.AMT.DLXF.CD,,,,,,,,,,,718711205,353762994.6,395111197.1,435878089.1,545429228.3,571016234.5,559271943.9,583240129,683833411.7,724834620.4,767221707.5,754427566,921393372.2,1062983785,1091176297,1321644785,2218925983,1730380215,1810061856,1694042448,2420427212,2636598194,3028326424,3805993376,4864670149,6641380050,6451538417,6769841530,6352184897,5893741966,6424933557,7333513184,11205537203,20210252498,13062109573,19383524501,12412191606,32096740784,23684618610,10990366750,19017648950,22227265403,21201721603,28931320232,80786344549,38772385948,65971026676,38599798447,31759851367
India,IND,"Principal_repayments_on_external_debt,_long-term_+_IMF_(AMT,_current_US$)",DT.AMT.DLTF.CD,,,,,,,,,,,923711205,353762994.6,395111197.1,435878089.1,545429228.3,571016234.5,896399083.9,911562219,935990117.7,826467470.1,776749309.7,795072709.5,921393372.2,1134080598,1227536875,1575991826,2848403771,2790367885,3032316011,2702077848,3132979090,3098482975,3362871897,3939813858,6017563550,8368304307,7436361146,7388049972,6739714468,6156965024,6450324404,7333513184,11205537203,20210252498,13062109573,19383524501,12412191606,32096740784,23684618610,10990366750,19017648950,22227265403,21201721603,28931320232,80786344549,38772385948,65971026676,38599798447,
India,IND,"IMF_repurchases_(AMT,_current_US$)",DT.AMT.DIMF.CD,,,,,,,,,,,205000000,0,0,0,0,0,337127140,328322090,252156706,101632849.7,9527602.2,40645143.5,0,71096812.5,136360577.5,254347040.8,629477788.3,1059987670,1222254155,1008035400,712551877.9,461884781,334545473.4,133820481.9,1152893402,1726924257,984822729.1,618208441.5,387529570.3,263223058.2,25390846.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
India,IND,"PPG,_bilateral_concessional_(AMT,_current_US$)",DT.AMT.BLTC.CD,,,,,,,,,,,316733999,143250558.5,184567194.1,204221371.8,283249483.4,318448916.1,306054557,321148120.9,401040885.9,463118634.4,491392732.5,497090376.5,500649499.6,471515604.5,399515072.8,465335131.5,471545082.9,540494156.3,534456515.5,516464535,548631130.2,671887712.1,690455380.7,746308878.6,1091306522,2113043690,1477304003,2669063077,1913393172,1166770826,1426020152,1518811258,1108871536,2093514743,1734980341,1542646708,1253216034,1021889846,1449112757,1257191642,1294010985,1782868379,1425630578,1465907976,1308428036,1302546808,1394355630,1466215949,
India,IND,"PPG,_bilateral_(AMT,_current_US$)",DT.AMT.BLAT.CD,,,,,,,,,,,443505941.9,202357309,244659158.2,270267382.4,345041187.6,380796404.4,365699893.4,376598333.9,443933921.3,495859301.3,519986647.3,515702824,515806055.8,489591351,432884908.9,521837060.8,595665148.6,601058125.3,601026545.9,596440669.9,618063358.1,770116700.2,780839050.2,889373605.6,1244960968,2372477650,1657390722,2915745644,2176465379,1413688340,1754366218,1861459373,1428996681,2454262637,2014811981,1753782936,1450768051,1196771964,1658689289,1451388696,1502723769,2000574945,1650821372,1652729751,1485794427,1493494743,1567496956,1602385135,2409046326
India,IND,"Net_ODA_provided,_total_(constant_2015_US$)",DC.ODA.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net_ODA_provided,_total_(%_of_GNI)",DC.ODA.TOTL.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net_ODA_provided,_total_(current_US$)",DC.ODA.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net_ODA_provided_to_the_least_developed_countries_(%_of_GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net_ODA_provided,_to_the_least_developed_countries_(current_US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_United_States_(current_US$)",DC.DAC.USAL.CD,524000000,376000000,535000000,740000000,861000000,857370000,734270000,828580000,592170000,498000000,418000000,454000000,104000000,84000000,91000000,225000000,135000000,64000000,83000000,94000000,83000000,183000000,39000000,58000000,65000000,29000000,49000000,39000000,91000000,69000000,-24000000,27000000,11000000,20000000,6000000,16000000,6000000,29000000,3030000,8130000,14550000,-17310000,-3790000,35980000,50510000,57130000,96840000,84870000,52060000,48120000,62800000,82820000,57700000,71940000,78170000,60450000,91070000,109890000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Total_(current_US$)",DC.DAC.TOTL.CD,736410000,619660000,666700000,902870000,1112490000,1082930000,1049100000,1145700000,911100000,757910000,756670000,858970000,464950000,462610000,651940000,919200000,737570000,517440000,697930000,803750000,718870000,1083450000,563050000,830020000,725390000,588040000,1073590000,1055030000,1102880000,1263160000,810260000,1807370000,1275390000,844990000,1434480000,1126260000,1130560000,1021890000,965280000,916330000,710150000,988730000,883040000,446790000,155640000,1051560000,863800000,1003900000,1678650000,1676990000,2319280000,2139020000,1607340000,1972720000,1932190000,2373440000,1962450000,3030980000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Sweden_(current_US$)",DC.DAC.SWEL.CD,,,70000,1650000,2820000,6170000,,4060000,4590000,6540000,7360000,10500000,11060000,10670000,47400000,85040000,58230000,55290000,52020000,73270000,69470000,46630000,56670000,47820000,50260000,41150000,80760000,43610000,56440000,203080000,59020000,64380000,64630000,65810000,91110000,51500000,51410000,25600000,16570000,13300000,15350000,11200000,8160000,18440000,11580000,16460000,17060000,13490000,12310000,9930000,11000000,12200000,13550000,13930000,7270000,5850000,5100000,5300000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Slovenia_(current_US$)",DC.DAC.SVNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,10000,,,30000,10000,,,0,0,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Slovak_Republic_(current_US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000,90000,10000,,,,,,,,20000,20000,20000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Portugal_(current_US$)",DC.DAC.PRTL.CD,300000,3360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,,,,30000,240000,780000,240000,,290000,390000,390000,520000,440000,420000,390000,460000,380000,380000,400000,270000,300000,370000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Poland_(current_US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,40000,190000,360000,110000,190000,130000,130000,130000,250000,150000,90000,1270000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_New_Zealand_(current_US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,450000,220000,200000,730000,370000,510000,670000,360000,330000,270000,140000,10000,20000,10000,100000,140000,140000,140000,200000,80000,60000,160000,470000,580000,570000,770000,530000,790000,960000,1040000,690000,1020000,960000,1700000,940000,1260000,1680000,1910000,360000,880000,380000,490000,210000,670000,880000,210000,
India,IND,"Net_bilateral_aid_flows_from_DAC_donors,_Norway_(current_US$)",DC.DAC.NORL.CD,700000,900000,890000,880000,820000,1370000,1950000,1080000,1720000,1120000,2590000,4820000,5850000,8050000,7820000,8920000,9630000,15240000,21220000,22050000,22360000,19680000,20950000,20390000,19400000,23400000,24800000,30400000,27770000,24940000,25030000,21260000,19880000,13730000,12490000,8200000,13390000,13810000,11050000,9850000,8030000,11600000,8460000,8110000,13200000,28690000,18250000,32670000,34880000,16080000,23990000,29350000,37140000,34370000,23710000,17080000,17650000,18180000,
India,IND,Law_prohibits_or_invalidates_child_or_early_marriage_(1=yes;_0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
India,IND,Nonpregnant_and_nonnursing_women_can_do_the_same_jobs_as_men_(1=yes;_0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,
